Datum/Zeit;EPC3004.192-168-111-222-502-ID255-EPC3004.AI.1.PV;EPC3004.192-168-111-222-502-ID255-EPC3004.AI.2.PV;EPC3004.192-168-111-222-502-ID255-EPC3004.Programmer.Run.TargetSetpoint;EPC3004.192-168-111-222-502-ID255-EPC3004.Programmer.Run.SPInput;EPC3004.192-168-111-222-502-ID255-EPC3004.IO.IO1.PV
44582,0152364699;30,1041984558105;21,8022937774658;60;30;3,33716201782227
44582,0152486227;30,1058082580566;21,7952117919922;60;30;3,34721326828003
44582,0152600231;30,1064891815186;21,7942657470703;60;30;3,33980441093445
44582,0152719907;30,1066722869873;21,8006782531738;60;30;3,32601022720337
44582,0152835417;30,1066188812256;21,8083915710449;60;30;3,3108766078949
44582,0152953935;30,1110038757324;21,8148021697998;60;30;3,25934243202209
44582,0153070833;30,1238784790039;21,8109493255615;60;30;3,17942190170288
44582,0153188426;30,1286334991455;21,8158340454102;60;30;3,17486238479614
44582,0153305903;30,1331310272217;21,8224449157715;60;30;3,1522490978241
44582,0153425579;30,1319103240967;21,8258743286133;60;30;3,14650058746338
44582,0153542940;30,1309852600098;21,8273124694824;60;30;3,13091659545898
44582,0153660648;30,1273307800293;21,8278675079346;60;30;3,13470482826233
44582,0153778472;30,1195297241211;21,8247699737549;60;30;3,14799022674561
44582,0153896181;30,1169109344482;21,826265335083;60;30;3,12296462059021
44582,0154013426;30,1181945800781;21,8268356323242;60;30;3,07830381393433
44582,0154132176;30,1255683898926;21,8382720947266;60;30;3,00160503387451
44582,0154248727;30,1176567077637;21,8538589477539;60;30;3,0739049911499
44582,0154367245;30,1113185882568;21,8634147644043;60;30;3,07314133644104
44582,0154483681;30,110782623291;21,8679008483887;60;30;3,03723907470703
44582,0154604167;30,1094551086426;21,8701496124268;60;30;3,0099093914032
44582,0154720718;30,1082630157471;21,8709907531738;60;30;3,00074172019958
44582,0154839468;30,1051254272461;21,8711700439453;60;30;2,99518418312073
44582,0154955787;30,1033821105957;21,8710117340088;60;30;2,9773530960083
44582,0155074769;30,1023273468018;21,8706874847412;60;30;2,9586124420166
44582,0155191204;30,1017379760742;21,8703994750977;60;30;2,93958115577698
44582,0155310301;30,1013851165771;21,8555355072021;60;30;2,9222366809845
44582,0155426852;30,1011600494385;21,8398876190186;60;30;2,90536570549011
44582,0155545602;30,0948677062988;21,8310680389404;60;30;2,94721603393555
44582,0155662037;30,0754547119141;21,8266792297363;60;30;3,0259747505188
44582,0155780556;30,0608043670654;21,8219108581543;60;30;3,04235482215881
44582,0155897454;30,0534553527832;21,8151340484619;60;30;3,00902819633484
44582,0156015972;30,0457935333252;21,8085098266602;60;30;3,00373458862305
44582,0156132755;30,046688079834;21,7963638305664;60;30;2,96203422546387
44582,0156132755;30,046688079834;21,7963638305664;60;30;2,96203422546387
44582,0156251505;30,0497303009033;21,7910118103027;60;30;2,93342399597168
44582,0156368403;30,0486831665039;21,7848281860352;60;30;2,93901348114014
44582,0156487153;30,0496559143066;21,7787418365479;60;30;2,92258286476135
44582,0156603819;30,0511493682861;21,7756309509277;60;30;2,91028094291687
44582,0156722685;30,0506057739258;21,7738456726074;60;30;2,91027426719666
44582,0156840741;30,0487384796143;21,7717113494873;60;30;2,91717648506165
44582,0156958449;30,0458278656006;21,7690334320068;60;30;2,91863441467285
44582,0157076273;30,0471801757813;21,7700176239014;60;30;2,88870525360107
44582,0157194097;30,0497226715088;21,7748165130615;60;30;2,86953449249268
44582,0157311574;30,0509014129639;21,7949848175049;60;30;2,86273503303528
44582,0157429282;30,0514545440674;21,8214435577393;60;30;2,85683298110962
44582,0157546991;30,0516567230225;21,8445453643799;60;30;2,85042238235474
44582,0157664699;30,0516986846924;21,8732280731201;60;30;2,84270930290222
44582,0157782176;30,0498752593994;21,8898525238037;60;30;2,85185718536377
44582,0157900000;30,0419940948486;21,8980655670166;60;30;2,88849592208862
44582,0158017940;30,0408096313477;21,9038715362549;60;30;2,86809754371643
44582,0158135417;30,0389518737793;21,9028968811035;60;30;2,84716725349426
44582,0158253356;30,0376472473145;21,8952445983887;60;30;2,84628653526306
44582,0158370833;30,0387134552002;21,8916206359863;60;30;2,81990504264832
44582,0158487500;30,0430526733398;21,8853302001953;60;30;2,79008507728577
44582,0158605903;30,0427989959717;21,8878479003906;60;30;2,79827976226807
44582,0158723380;30,0376453399658;21,8870944976807;60;30;2,84607124328613
44582,0158841551;30,0233154296875;21,8835868835449;60;30;2,91753268241882
44582,0158958102;30,0134105682373;21,8776588439941;60;30;2,92143154144287
44582,0159076736;30,0078792572021;21,8780860900879;60;30;2,90815138816833
44582,0159193634;29,9956874847412;21,8834018707275;60;30;2,95633697509766
44582,0159312500;29,9889011383057;21,8866672515869;60;30;2,95882940292358
44582,0159429167;29,976842880249;21,8897972106934;60;30;3,01824235916138
44582,0159547801;29,965856552124;21,8906307220459;60;30;3,03703856468201
44582,0159665972;29,9603176116943;21,8937702178955;60;30;3,03304958343506
44582,0159783796;29,9544410705566;21,8842678070068;60;30;3,0584499835968
44582,0159901389;29,9340629577637;21,8764171600342;60;30;3,17534422874451
44582,0160018866;29,9208354949951;21,8694972991943;60;30;3,19466733932495
44582,0160136806;29,9136009216309;21,8658084869385;60;30;3,19342875480652
44582,0160254167;29,9092788696289;21,8637084960938;60;30;3,1967785358429
44582,0160371759;29,9060459136963;21,8626155853271;60;30;3,21458506584167
44582,0160489005;29,8871231079102;21,8725090026855;60;30;3,33669638633728
44582,0160605324;29,8728179931641;21,8856182098389;60;30;3,3846492767334
44582,0160724421;29,8819484710693;21,8966159820557;60;30;3,27912425994873
44582,0160875231;29,8881530761719;21,9018573760986;60;30;3,26818346977234
44582,0160959838;29,8921356201172;21,907787322998;60;30;3,28987503051758
44582,0161076273;29,8932228088379;21,9075946807861;60;30;3,31332230567932
44582,0161194792;29,897518157959;21,9073448181152;60;30;3,3177285194397
44582,0161311458;29,899450302124;21,9071712493896;60;30;3,33796787261963
44582,0161430440;29,9003467559814;21,9069004058838;60;30;3,358482837677
44582,0161548380;29,9007091522217;21,9065551757813;60;30;3,37769508361816
44582,0161666088;29,9007129669189;21,9063205718994;60;30;3,39736223220825
44582,0161783565;29,9005393981934;21,9061508178711;60;30;3,41517806053162
44582,0161901389;29,9003067016602;21,9059429168701;60;30;3,43241739273071
44582,0162019329;29,9000282287598;21,9056053161621;60;30;3,45056867599487
44582,0162136458;29,8997478485107;21,8979148864746;60;30;3,46761345863342
44582,0162254398;29,8994388580322;21,8927230834961;60;30;3,48477840423584
44582,0162371991;29,9127674102783;21,8869590759277;60;30;3,40312123298645
44582,0162489699;29,9288082122803;21,8734874725342;60;30;3,36474061012268
44582,0162607292;29,9365139007568;21,8759574890137;60;30;3,38586854934692
44582,0162724884;29,9404926300049;21,8972568511963;60;30;3,40950036048889
44582,0162842361;29,9424800872803;21,9207248687744;60;30;3,42847156524658
44582,0162960301;29,9451160430908;21,9334354400635;60;30;3,42958831787109
44582,0163077894;29,9532337188721;21,933012008667;60;30;3,3941433429718
44582,0163077894;29,9532337188721;21,933012008667;60;30;3,3941433429718
44582,0163195602;29,9672756195068;21,9184188842773;60;30;3,32894039154053
44582,0163313426;29,9783687591553;21,8998794555664;60;30;3,32372140884399
44582,0163431134;29,984395980835;21,8874034881592;60;30;3,34119582176208
44582,0163548611;29,9860401153564;21,8775215148926;60;30;3,36033964157104
44582,0163666204;29,9870147705078;21,8655643463135;60;30;3,36690855026245
44582,0163783912;29,9884853363037;21,8590927124023;60;30;3,36888742446899
44582,0163901620;29,9892253875732;21,8534488677979;60;30;3,37339162826538
44582,0164018981;29,9895267486572;21,8438987731934;60;30;3,37700843811035
44582,0164137153;29,9896297454834;21,8469848632813;60;30;3,37993621826172
44582,0164254630;29,9712314605713;21,8485202789307;60;30;3,51778745651245
44582,0164372454;29,9383697509766;21,8380737304688;60;30;3,68016910552979
44582,0164489931;29,9156494140625;21,8212776184082;60;30;3,71813559532166
44582,0164607523;29,8940849304199;21,8109588623047;60;30;3,75029993057251
44582,0164725116;29,89475440979;21,8023872375488;60;30;3,67573213577271
44582,0164843171;29,8968334197998;21,7950992584229;60;30;3,65570974349976
44582,0164960532;29,9048519134521;21,7979679107666;60;30;3,61138129234314
44582,0165078588;29,922420501709;21,7993335723877;60;30;3,54975390434265
44582,0165196065;29,9320335388184;21,7987728118896;60;30;3,56963205337524
44582,0165314005;29,9366626739502;21,7994766235352;60;30;3,59453773498535
44582,0165431250;29,9390563964844;21,7997570037842;60;30;3,61470890045166
44582,0165550810;29,9403266906738;21,7997894287109;60;30;3,6313898563385
44582,0165668403;29,9409217834473;21,799690246582;60;30;3,64418578147888
44582,0165786227;29,9411964416504;21,7995376586914;60;30;3,6555655002594
44582,0165903472;29,9445362091064;21,7946147918701;60;30;3,63846898078918
44582,0166021181;29,9580860137939;21,7917423248291;60;30;3,57724285125732
44582,0166138426;29,9717197418213;21,7950611114502;60;30;3,53677940368652
44582,0166256134;29,9794216156006;21,7967395782471;60;30;3,54701209068298
44582,0166373264;29,984354019165;21,7975559234619;60;30;3,5527777671814
44582,0166490972;29,9865226745605;21,7968997955322;60;30;3,57230758666992
44582,0166608218;29,9870891571045;21,7953605651855;60;30;3,58216643333435
44582,0166725926;29,9873924255371;21,799144744873;60;30;3,58684539794922
44582,0166843287;29,9893035888672;21,8160457611084;60;30;3,57181572914124
44582,0166960764;29,9963436126709;21,830171585083;60;30;3,54488945007324
44582,0167079977;29,9932689666748;21,8459415435791;60;30;3,59042024612427
44582,0167198148;30,0001392364502;21,8674201965332;60;30;3,53956961631775
44582,0167315856;29,9974899291992;21,8792400360107;60;30;3,57734179496765
44582,0167433565;30,0055027008057;21,8876132965088;60;30;3,50288534164429
44582,0167552315;30,0175514221191;21,8898277282715;60;30;3,45620894432068
44582,0167669097;30,0248489379883;21,8904361724854;60;30;3,45605993270874
44582,0167787153;30,0287857055664;21,8815593719482;60;30;3,46336150169373
44582,0167904398;30,0281753540039;21,8638687133789;60;30;3,48802852630615
44582,0168023032;30,0229969024658;21,8544521331787;60;30;3,5118248462677
44582,0168139583;30,0117721557617;21,8492317199707;60;30;3,58493542671204
44582,0168258218;29,9990196228027;21,8466758728027;60;30;3,61618256568909
44582,0168375463;29,9920959472656;21,8453102111816;60;30;3,60844683647156
44582,0168494097;29,9880867004395;21,8429126739502;60;30;3,59927368164063
44582,0168612269;29,9897232055664;21,8407363891602;60;30;3,56599950790405
44582,0168730208;30,0065937042236;21,8420333862305;60;30;3,45172476768494
44582,0168848380;30,0174350738525;21,8619842529297;60;30;3,44034957885742
44582,0168965625;30,0231647491455;21,8684558868408;60;30;3,45130085945129
44582,0169083218;30,0275554656982;21,8564739227295;60;30;3,44068789482117
44582,0169200926;30,0342979431152;21,8486309051514;60;30;3,4143078327179
44582,0169318866;30,0446529388428;21,8436050415039;60;30;3,35645341873169
44582,0169436227;30,0587368011475;21,8431758880615;60;30;3,3072464466095
44582,0169554051;30,0660247802734;21,8429412841797;60;30;3,30761122703552
44582,0169672917;30,0698776245117;21,8427276611328;60;30;3,31016969680786
44582,0169789583;30,0715370178223;21,8434963226318;60;30;3,30806970596313
44582,0169906944;30,074031829834;21,8675556182861;60;30;3,28372311592102
44582,0170024306;30,074031829834;21,8675556182861;60;30;3,28372311592102
44582,0170114120;30,0733642578125;21,8965187072754;60;30;3,2917857170105
44582,0170141898;30,0711498260498;21,9191932678223;60;30;3,30109477043152
44582,0170347222;30,0635814666748;21,927339553833;60;30;3,3215868473053
44582,0170377315;30,0674285888672;21,9312171936035;60;30;3,26372456550598
44582,0170580556;30,0603275299072;21,9332427978516;60;30;3,32676815986633
44582,0170729861;30,0339488983154;21,9383029937744;60;30;3,38151264190674
44582,0170851505;30,0292205810547;21,9549598693848;60;30;3,36375570297241
44582,0170968171;30,0264320373535;21,9620208740234;60;30;3,35022664070129
44582,0171046991;30,0264320373535;21,9620208740234;60;30;3,35022664070129
44582,0171087037;30,0310478210449;21,9655780792236;60;30;3,30251502990723
44582,0171280093;30,0294990539551;21,9636878967285;60;30;3,31501746177673
44582,0171323727;30,029483795166;21,941556930542;60;30;3,30131268501282
44582,0171513194;30,0293502807617;21,9157066345215;60;30;3,29772973060608
44582,0171559143;30,0348491668701;21,9019260406494;60;30;3,25512027740479
44582,0171746412;30,0285129547119;21,8870906829834;60;30;3,31577801704407
44582,0171797569;30,0226345062256;21,8695907592773;60;30;3,34602117538452
44582,0171979745;30,0028877258301;21,8558883666992;60;30;3,44585299491882
44582,0172032870;30,0057353973389;21,8470096588135;60;30;3,33603620529175
44582,0172213079;30,0130729675293;21,8364582061768;60;30;3,29092931747437
44582,0172269329;30,0168838500977;21,8298168182373;60;30;3,28851413726807
44582,0172446181;30,0188789367676;21,8332614898682;60;30;3,29163455963135
44582,0172505324;30,0197582244873;21,8346729278564;60;30;3,29299449920654
44582,0172680787;30,021764755249;21,8368587493896;60;30;3,27928447723389
44582,0172739699;30,0236358642578;21,8378658294678;60;30;3,27771902084351
44582,0172914468;30,0331630706787;21,8408641815186;60;30;3,20388150215149
44582,0172974537;30,0449314117432;21,852560043335;60;30;3,16102027893066
44582,0173149421;30,0474376678467;21,8625450134277;60;30;3,1800389289856
44582,0173209375;30,0418491363525;21,8694190979004;60;30;3,23616003990173
44582,0173382986;30,0481452941895;21,8532180786133;60;30;3,16981363296509
44582,0173445833;30,0568237304688;21,8436851501465;60;30;3,12309002876282
44582,0173563426;30,0613555908203;21,834114074707;60;30;3,11654138565063
44582,0173681944;30,0638065338135;21,8136310577393;60;30;3,11336922645569
44582,0173798264;30,0649337768555;21,8029441833496;60;30;3,10818099975586
44582,0173918056;30,0654449462891;21,8026027679443;60;30;3,10093927383423
44582,0174035301;30,0539474487305;21,8100395202637;60;30;3,18596887588501
44582,0174154398;30,0373973846436;21,8198318481445;60;30;3,23792767524719
44582,0174272338;30,0286197662354;21,8248443603516;60;30;3,22440314292908
44582,0174391782;30,0237445831299;21,8342990875244;60;30;3,20541191101074
44582,0174509028;30,0272178649902;21,8489646911621;60;30;3,14820218086243
44582,0174627894;30,0348243713379;21,8558959960938;60;30;3,09421753883362
44582,0174745718;30,0373783111572;21,8634719848633;60;30;3,10224151611328
44582,0174863079;30,0358619689941;21,8670520782471;60;30;3,12905025482178
44582,0174980556;30,0309677124023;21,8728332519531;60;30;3,1433277130127
44582,0175098032;30,0298824310303;21,8901844024658;60;30;3,13431739807129
44582,0175215625;30,0327758789063;21,9038124084473;60;30;3,10540461540222
44582,0175334143;30,0319595336914;21,90598487854;60;30;3,10420680046082
44582,0175450810;30,0331573486328;21,8929767608643;60;30;3,08472895622253
44582,0175570023;30,0289363861084;21,8822460174561;60;30;3,13030529022217
44582,0175687731;30,0235252380371;21,8710479736328;60;30;3,14528560638428
44582,0175805093;30,0187816619873;21,8474178314209;60;30;3,1578426361084
44582,0175923148;30,0152645111084;21,827657699585;60;30;3,1506712436676
44582,0176041319;30,015022277832;21,8042945861816;60;30;3,12961077690125
44582,0176157755;30,0158672332764;21,7954978942871;60;30;3,11986398696899
44582,0176276736;30,0162620544434;21,80100440979;60;30;3,1169216632843
44582,0176393518;30,0164699554443;21,8068065643311;60;30;3,11462450027466
44582,0176420139;30,0164699554443;21,8068065643311;60;30;3,11462450027466
44582,0176511574;30,0151386260986;21,805154800415;60;30;3,12175464630127
44582,0176653935;30,0145378112793;21,8031597137451;60;30;3,11681032180786
44582,0176747106;30,015417098999;21,8071594238281;60;30;3,10767149925232
44582,0176887847;30,006986618042;21,797046661377;60;30;3,16947555541992
44582,0176982639;29,999698638916;21,7895755767822;60;30;3,18386554718018
44582,0177121528;29,9971809387207;21,8030242919922;60;30;3,16712999343872
44582,0177218403;29,9928283691406;21,8250045776367;60;30;3,19247889518738
44582,0177355671;29,9824123382568;21,8342781066895;60;30;3,2429895401001
44582,0177453819;29,9756755828857;21,8336734771729;60;30;3,24815559387207
44582,0177588542;29,9719715118408;21,8299770355225;60;30;3,24464750289917
44582,0177689583;29,9697322845459;21,8279037475586;60;30;3,24365878105164
44582,0177822569;29,9699649810791;21,8268032073975;60;30;3,23587131500244
44582,0177925000;29,9764556884766;21,8200244903564;60;30;3,18103170394897
44582,0178055208;29,9879951477051;21,811544418335;60;30;3,13532400131226
44582,0178160069;30,0004234313965;21,8013210296631;60;30;3,10681819915771
44582,0178289468;30,0064125061035;21,8076095581055;60;30;3,11642003059387
44582,0178395370;30,0095558166504;21,815954208374;60;30;3,12585425376892
44582,0178522222;30,0073204040527;21,8205165863037;60;30;3,16295766830444
44582,0178631018;29,9886436462402;21,8227214813232;60;30;3,28251075744629
44582,0178756134;29,9775676727295;21,8220748901367;60;30;3,29232287406921
44582,0178866319;29,9773578643799;21,8212738037109;60;30;3,24219512939453
44582,0178990625;29,9729137420654;21,816650390625;60;30;3,26405239105225
44582,0179101968;29,9776611328125;21,8044376373291;60;30;3,21282482147217
44582,0179223495;29,9878482818604;21,7928695678711;60;30;3,16242051124573
44582,0179337847;29,9970836639404;21,7855472564697;60;30;3,14074277877808
44582,0179457060;30,0032253265381;21,7814445495605;60;30;3,14430212974548
44582,0179573611;30,0060997009277;21,7679557800293;60;30;3,15296506881714
44582,0179691319;30,0074863433838;21,7515602111816;60;30;3,159010887146
44582,0179809144;30,0080280303955;21,7399368286133;60;30;3,1628794670105
44582,0179931597;30,0115604400635;21,7254180908203;60;30;3,13146829605103
44582,0180048380;30,0183391571045;21,7103099822998;60;30;3,09083127975464
44582,0180165972;30,0283489227295;21,6971473693848;60;30;3,05988931655884
44582,0180283912;30,0404987335205;21,6883010864258;60;30;3,01514792442322
44582,0180401273;30,0471038818359;21,6841106414795;60;30;3,01614236831665
44582,0180518056;30,0501575469971;21,6810054779053;60;30;3,01967453956604
44582,0180637963;30,0466804504395;21,6772136688232;60;30;3,06374835968018
44582,0180754861;30,0349445343018;21,6774578094482;60;30;3,1232762336731
44582,0180872801;30,0250511169434;21,6791744232178;60;30;3,13155364990234
44582,0180990509;30,0215682983398;21,6798515319824;60;30;3,10849666595459
44582,0181107986;30,0211582183838;21,6810512542725;60;30;3,08748745918274
44582,0181226042;30,024881362915;21,6993007659912;60;30;3,05541372299194
44582,0181343287;30,0261249542236;21,7123832702637;60;30;3,05816316604614
44582,0181460995;30,0257682800293;21,7397174835205;60;30;3,06965470314026
44582,0181578935;30,0157585144043;21,7556209564209;60;30;3,12390995025635
44582,0181697222;30,0060539245605;21,7626438140869;60;30;3,158362865448
44582,0181814120;29,9840984344482;21,7620849609375;60;30;3,26193618774414
44582,0181931713;29,9713668823242;21,7548599243164;60;30;3,26373910903931
44582,0182049190;29,9645500183105;21,7450675964355;60;30;3,25167989730835
44582,0182167130;29,9485874176025;21,7349433898926;60;30;3,34811282157898
44582,0182284491;29,9234580993652;21,7383327484131;60;30;3,4638888835907
44582,0182404167;29,9024658203125;21,7537250518799;60;30;3,48940944671631
44582,0182521644;29,9022312164307;21,7620182037354;60;30;3,41339039802551
44582,0182639120;29,9055194854736;21,7684783935547;60;30;3,39216804504395
44582,0182756713;29,9071998596191;21,785177230835;60;30;3,40340948104858
44582,0182874306;29,8989753723145;21,7999534606934;60;30;3,49993109703064
44582,0182960069;29,8989753723145;21,7999534606934;60;30;3,49993109703064
44582,0182991667;29,8751163482666;21,8113594055176;60;30;3,63199663162231
44582,0183193519;29,8483028411865;21,8338680267334;60;30;3,7520923614502
44582,0183226736;29,8276443481445;21,8471183776855;60;30;3,81203746795654
44582,0183426736;29,8044586181641;21,8539485931396;60;30;3,90691304206848
44582,0183462037;29,7863826751709;21,8575382232666;60;30;3,94347834587097
44582,0183659954;29,7775535583496;21,859094619751;60;30;3,95600080490112
44582,0183696991;29,7922306060791;21,8638744354248;60;30;3,83753371238708
44582,0183893287;29,8026943206787;21,8621025085449;60;30;3,8444983959198
44582,0183932060;29,8170757293701;21,8609256744385;60;30;3,81440258026123
44582,0184127083;29,8367023468018;21,8527889251709;60;30;3,77762794494629
44582,0184167130;29,8504295349121;21,8381614685059;60;30;3,79290580749512
44582,0184359954;29,8686141967773;21,8281192779541;60;30;3,75288677215576
44582,0184403819;29,8868942260742;21,8199119567871;60;30;3,73849725723267
44582,0184593287;29,8983573913574;21,814567565918;60;30;3,75526738166809
44582,0184638889;29,9119720458984;21,8128108978271;60;30;3,74765610694885
44582,0184826389;29,932373046875;21,7987728118896;60;30;3,68277096748352
44582,0184874074;29,9427337646484;21,8037376403809;60;30;3,70159697532654
44582,0185060185;29,9491271972656;21,8376045227051;60;30;3,71697998046875
44582,0185109259;29,9624156951904;21,8871631622314;60;30;3,65620040893555
44582,0185293403;29,9814758300781;21,9149951934814;60;30;3,6059103012085
44582,0185344213;29,9907131195068;21,9130306243896;60;30;3,62124705314636
44582,0185526505;29,9760761260986;21,9088897705078;60;30;3,77728486061096
44582,0185579514;29,9750823974609;21,9061374664307;60;30;3,72979712486267
44582,0185760185;29,9813766479492;21,9045448303223;60;30;3,67681336402893
44582,0185814583;29,990442276001;21,9036960601807;60;30;3,6496422290802
44582,0185993634;29,9951515197754;21,9031772613525;60;30;3,65665555000305
44582,0186049653;29,9975643157959;21,8922214508057;60;30;3,66558980941772
44582,0186228241;29,9988136291504;21,8874454498291;60;30;3,67200899124146
44582,0186284606;29,9993419647217;21,8878803253174;60;30;3,67560577392578
44582,0186461574;29,9874725341797;21,894552230835;60;30;3,78096914291382
44582,0186519676;29,9526481628418;21,8980369567871;60;30;3,97208547592163
44582,0186695255;29,9294242858887;21,9033622741699;60;30;3,99023485183716
44582,0186754977;29,9284706115723;21,9026050567627;60;30;3,88446831703186
44582,0186873611;29,9393539428711;21,9021606445313;60;30;3,81203150749207
44582,0186990393;29,9449653625488;21,8884162902832;60;30;3,81729459762573
44582,0187109144;29,9673748016357;21,8616504669189;60;30;3,69637084007263
44582,0187227199;29,9816589355469;21,8288459777832;60;30;3,69162082672119
44582,0187344676;30,0044136047363;21,7977428436279;60;30;3,60082769393921
44582,0187462269;30,0238552093506;21,7737216949463;60;30;3,57424020767212
44582,0187579861;30,0331420898438;21,7463779449463;60;30;3,59062695503235
44582,0187697106;30,0549335479736;21,7308673858643;60;30;3,47652721405029
44582,0187814699;30,0680847167969;21,7226448059082;60;30;3,46419072151184
44582,0187932060;30,0785694122314;21,716869354248;60;30;3,45944833755493
44582,0188049653;30,0833950042725;21,7111167907715;60;30;3,46328496932983
44582,0188167245;30,0870018005371;21,7110919952393;60;30;3,45569586753845
44582,0188284954;30,0891304016113;21,7120609283447;60;30;3,44233560562134
44582,0188402546;30,0955486297607;21,7152194976807;450;30,2035827636719;3,66417765617371
44582,0188519676;30,1032810211182;21,7227592468262;450;30,3702487945557;4,02362680435181
44582,0188637037;30,1167297363281;21,729959487915;450;30,4639987945557;4,36738109588623
44582,0188754977;30,1248416900635;21,7427940368652;450;30,7035827636719;4,78487968444824
44582,0188872454;30,1335678100586;21,7509956359863;450;30,8806648254395;5,22868824005127
44582,0188990046;30,1434574127197;21,7612438201904;450;31,0473327636719;5,65789031982422
44582,0189107639;30,1561851501465;21,7755718231201;450;31,2139987945557;6,09488868713379
44582,0189225463;30,1671314239502;21,7899723052979;450;31,3806648254395;6,58578634262085
44582,0189343056;30,1833305358887;21,7962856292725;450;31,5577487945557;7,07566976547241
44582,0189460648;30,2092552185059;21,7993583679199;450;31,7244148254395;7,51909446716309
44582,0189578009;30,2397689819336;21,8022994995117;450;31,8910827636719;8,0074462890625
44582,0189695602;30,2725143432617;21,8037948608398;450;32,057746887207;8,50669097900391
44582,0189812963;30,3145618438721;21,8045692443848;450;32,2348327636719;9,03539180755615
44582,0189930556;30,3617038726807;21,8146018981934;450;32,401496887207;9,53062629699707
44582,0190048148;30,4128894805908;21,8299446105957;450;32,5681648254395;10,0342082977295
44582,0190166667;30,4710865020752;21,8418617248535;450;32,7348327636719;10,5394630432129
44582,0190283449;30,5476741790771;21,8590717315674;450;32,9119148254395;11,025074005127
